,agent_gender,agent_year_of_birth,footfall,staypoint_planningarea,datetime
1014,F,1958,57,AM,21/2/2018 9:00
1015,F,1961,57,AM,21/2/2018 9:00
1016,F,1962,57,AM,21/2/2018 9:00
1017,F,1980,57,AM,21/2/2018 9:00
1018,F,1987,57,AM,21/2/2018 9:00
1019,F,1984,55,AM,21/2/2018 9:00
1020,NA,1961,55,AM,21/2/2018 9:00
1021,NA,1964,55,AM,21/2/2018 9:00
1022,F,1960,54,AM,21/2/2018 9:00
1023,F,1977,54,AM,21/2/2018 9:00
1024,M,1991,54,AM,21/2/2018 9:00
1025,M,1997,54,AM,21/2/2018 9:00
1026,NA,1957,54,AM,21/2/2018 9:00
1027,NA,1965,54,AM,21/2/2018 9:00
1028,F,1965,53,AM,21/2/2018 9:00
1030,F,1988,53,AM,21/2/2018 9:00
1031,F,1998,53,AM,21/2/2018 9:00
1032,NA,1958,53,AM,21/2/2018 9:00
1033,F,1957,51,AM,21/2/2018 9:00
1034,M,1953,51,AM,21/2/2018 9:00
1035,F,1983,50,AM,21/2/2018 9:00
1036,F,1992,50,AM,21/2/2018 9:00
1037,M,1949,49,AM,21/2/2018 9:00
1038,NA,1952,47,AM,21/2/2018 9:00
1039,NA,1956,47,AM,21/2/2018 9:00
1040,F,1991,46,AM,21/2/2018 9:00
1041,NA,1960,46,AM,21/2/2018 9:00
1042,M,1999,45,AM,21/2/2018 9:00
1044,NA,1955,45,AM,21/2/2018 9:00
1045,F,2000,43,AM,21/2/2018 9:00
1046,NA,1951,42,AM,21/2/2018 9:00
1047,F,1999,41,AM,21/2/2018 9:00
1048,F,1938,40,AM,21/2/2018 9:00
1049,F,1939,40,AM,21/2/2018 9:00
1050,F,1940,40,AM,21/2/2018 9:00
1051,F,1941,40,AM,21/2/2018 9:00
1052,F,1942,40,AM,21/2/2018 9:00
1053,F,1943,40,AM,21/2/2018 9:00
1054,F,1944,40,AM,21/2/2018 9:00
1055,F,1945,40,AM,21/2/2018 9:00
1056,F,1946,40,AM,21/2/2018 9:00
1057,F,1947,40,AM,21/2/2018 9:00
1058,F,1948,40,AM,21/2/2018 9:00
1059,F,1949,40,AM,21/2/2018 9:00
1060,F,1950,40,AM,21/2/2018 9:00
1061,F,1951,40,AM,21/2/2018 9:00
1062,F,1952,40,AM,21/2/2018 9:00
1063,F,1953,40,AM,21/2/2018 9:00
1064,F,1954,40,AM,21/2/2018 9:00
1065,F,1956,40,AM,21/2/2018 9:00
1066,F,1989,40,AM,21/2/2018 9:00
1067,F,1993,40,AM,21/2/2018 9:00
1068,F,1994,40,AM,21/2/2018 9:00
1069,F,1995,40,AM,21/2/2018 9:00
1070,F,1996,40,AM,21/2/2018 9:00
1071,F,1997,40,AM,21/2/2018 9:00
1072,F,2001,40,AM,21/2/2018 9:00
1073,F,2002,40,AM,21/2/2018 9:00
1074,F,2003,40,AM,21/2/2018 9:00
1075,F,2004,40,AM,21/2/2018 9:00
1076,M,1935,40,AM,21/2/2018 9:00
1077,M,1936,40,AM,21/2/2018 9:00
1078,M,1937,40,AM,21/2/2018 9:00
1079,M,1938,40,AM,21/2/2018 9:00
1080,M,1939,40,AM,21/2/2018 9:00
1081,M,1940,40,AM,21/2/2018 9:00
1082,M,1941,40,AM,21/2/2018 9:00
1083,M,1942,40,AM,21/2/2018 9:00
1084,M,1943,40,AM,21/2/2018 9:00
1085,M,1944,40,AM,21/2/2018 9:00
1086,M,1945,40,AM,21/2/2018 9:00
1087,M,1946,40,AM,21/2/2018 9:00
1088,M,1947,40,AM,21/2/2018 9:00
1089,M,1948,40,AM,21/2/2018 9:00
1090,M,1950,40,AM,21/2/2018 9:00
1091,M,1951,40,AM,21/2/2018 9:00
1092,M,1992,40,AM,21/2/2018 9:00
1093,M,1993,40,AM,21/2/2018 9:00
1094,M,1994,40,AM,21/2/2018 9:00
1095,M,1995,40,AM,21/2/2018 9:00
1096,M,1996,40,AM,21/2/2018 9:00
1097,M,2001,40,AM,21/2/2018 9:00
1098,M,2002,40,AM,21/2/2018 9:00
1099,M,2003,40,AM,21/2/2018 9:00
1100,M,2004,40,AM,21/2/2018 9:00
1101,M,2016,40,AM,21/2/2018 9:00
1102,NA,1913,40,AM,21/2/2018 9:00
1103,NA,1925,40,AM,21/2/2018 9:00
1104,NA,1930,40,AM,21/2/2018 9:00
1105,NA,1931,40,AM,21/2/2018 9:00
1106,NA,1932,40,AM,21/2/2018 9:00
1108,NA,1933,40,AM,21/2/2018 9:00
1109,NA,1935,40,AM,21/2/2018 9:00
1110,NA,1936,40,AM,21/2/2018 9:00
1111,NA,1937,40,AM,21/2/2018 9:00
1112,NA,1938,40,AM,21/2/2018 9:00
1113,NA,1939,40,AM,21/2/2018 9:00
1114,NA,1940,40,AM,21/2/2018 9:00
1115,NA,1941,40,AM,21/2/2018 9:00
1116,NA,1942,40,AM,21/2/2018 9:00
1117,NA,1943,40,AM,21/2/2018 9:00
1118,NA,1944,40,AM,21/2/2018 9:00
1119,NA,1945,40,AM,21/2/2018 9:00
1120,NA,1946,40,AM,21/2/2018 9:00
1121,NA,1947,40,AM,21/2/2018 9:00
1122,NA,1948,40,AM,21/2/2018 9:00
1123,NA,1949,40,AM,21/2/2018 9:00
1124,NA,1950,40,AM,21/2/2018 9:00
1125,NA,1953,40,AM,21/2/2018 9:00
1126,NA,1954,40,AM,21/2/2018 9:00
1127,NA,1999,40,AM,21/2/2018 9:00
1128,NA,2000,40,AM,21/2/2018 9:00
1129,NA,2001,40,AM,21/2/2018 9:00
1130,NA,2002,40,AM,21/2/2018 9:00
1131,NA,2003,40,AM,21/2/2018 9:00
1132,NA,2013,40,AM,21/2/2018 9:00
1133,NA,NA,7835,AM,21/2/2018 8:00
1134,M,NA,963,AM,21/2/2018 8:00
1135,F,NA,478,AM,21/2/2018 8:00
1136,NA,1991,254,AM,21/2/2018 8:00
1137,NA,1990,230,AM,21/2/2018 8:00
1138,M,1968,211,AM,21/2/2018 8:00
1139,NA,1988,208,AM,21/2/2018 8:00
1140,NA,1989,204,AM,21/2/2018 8:00
1141,M,1970,197,AM,21/2/2018 8:00
1142,M,1969,196,AM,21/2/2018 8:00
1143,NA,1992,194,AM,21/2/2018 8:00
1144,NA,1993,190,AM,21/2/2018 8:00
1145,NA,1985,184,AM,21/2/2018 8:00
1146,NA,1987,180,AM,21/2/2018 8:00
1147,NA,1984,171,AM,21/2/2018 8:00
1148,M,1963,170,AM,21/2/2018 8:00
1149,M,1972,166,AM,21/2/2018 8:00
1150,M,1965,158,AM,21/2/2018 8:00
1151,NA,1995,158,AM,21/2/2018 8:00
1152,M,1966,157,AM,21/2/2018 8:00
1153,M,1971,157,AM,21/2/2018 8:00
1154,NA,1994,157,AM,21/2/2018 8:00
1155,M,1973,154,AM,21/2/2018 8:00
1156,NA,1972,154,AM,21/2/2018 8:00
1157,NA,1983,150,AM,21/2/2018 8:00
1158,M,1964,147,AM,21/2/2018 8:00
1159,NA,1979,147,AM,21/2/2018 8:00
1160,M,1967,146,AM,21/2/2018 8:00
1161,F,1973,144,AM,21/2/2018 8:00
1162,NA,1974,144,AM,21/2/2018 8:00
1163,NA,1986,144,AM,21/2/2018 8:00
1164,F,1970,143,AM,21/2/2018 8:00
1165,M,1958,143,AM,21/2/2018 8:00
1166,NA,1980,143,AM,21/2/2018 8:00
1167,F,1971,142,AM,21/2/2018 8:00
1168,M,1960,142,AM,21/2/2018 8:00
1169,M,1961,140,AM,21/2/2018 8:00
1171,M,1976,140,AM,21/2/2018 8:00
1172,M,1975,139,AM,21/2/2018 8:00
1173,M,1978,139,AM,21/2/2018 8:00
1174,NA,1981,139,AM,21/2/2018 8:00
1175,M,1959,135,AM,21/2/2018 8:00
1176,M,1982,131,AM,21/2/2018 8:00
1177,NA,1996,131,AM,21/2/2018 8:00
1178,F,1968,130,AM,21/2/2018 8:00
1179,F,1974,130,AM,21/2/2018 8:00
1180,M,1974,128,AM,21/2/2018 8:00
1181,M,1979,128,AM,21/2/2018 8:00
1182,NA,1976,128,AM,21/2/2018 8:00
1183,F,1969,126,AM,21/2/2018 8:00
1184,M,1983,126,AM,21/2/2018 8:00
1185,NA,1973,123,AM,21/2/2018 8:00
1186,M,1981,122,AM,21/2/2018 8:00
1187,F,1972,120,AM,21/2/2018 8:00
1188,M,1977,120,AM,21/2/2018 8:00
1189,NA,1977,120,AM,21/2/2018 8:00
1190,F,1977,117,AM,21/2/2018 8:00
1191,NA,1978,117,AM,21/2/2018 8:00
1192,F,1967,116,AM,21/2/2018 8:00
1193,NA,1982,116,AM,21/2/2018 8:00
1194,NA,1971,115,AM,21/2/2018 8:00
1195,M,1962,113,AM,21/2/2018 8:00
1196,NA,1970,113,AM,21/2/2018 8:00
1197,M,1957,111,AM,21/2/2018 8:00
1198,NA,1966,111,AM,21/2/2018 8:00
1199,F,1976,109,AM,21/2/2018 8:00
1200,M,1956,109,AM,21/2/2018 8:00
1201,NA,1975,109,AM,21/2/2018 8:00
1202,F,1975,108,AM,21/2/2018 8:00
1203,F,1965,105,AM,21/2/2018 8:00
1204,M,1980,105,AM,21/2/2018 8:00
1205,F,1981,104,AM,21/2/2018 8:00
1206,F,1983,103,AM,21/2/2018 8:00
1207,M,1990,100,AM,21/2/2018 8:00
1208,NA,1969,99,AM,21/2/2018 8:00
1209,F,1978,96,AM,21/2/2018 8:00
1210,M,1985,96,AM,21/2/2018 8:00
1211,M,1988,96,AM,21/2/2018 8:00
1212,M,1989,96,AM,21/2/2018 8:00
1213,M,1984,95,AM,21/2/2018 8:00
1214,NA,1968,95,AM,21/2/2018 8:00
1215,F,1966,92,AM,21/2/2018 8:00
1216,F,1980,92,AM,21/2/2018 8:00
1217,M,2000,92,AM,21/2/2018 8:00
1218,F,1963,89,AM,21/2/2018 8:00
1219,F,1961,88,AM,21/2/2018 8:00
1220,F,1982,88,AM,21/2/2018 8:00
1221,M,1986,88,AM,21/2/2018 8:00
1222,F,1964,86,AM,21/2/2018 8:00
1223,F,1979,86,AM,21/2/2018 8:00
1224,F,1985,86,AM,21/2/2018 8:00
1225,M,1955,86,AM,21/2/2018 8:00
1226,M,1987,86,AM,21/2/2018 8:00
1227,F,1990,85,AM,21/2/2018 8:00
1228,F,1991,85,AM,21/2/2018 8:00
1229,F,1987,82,AM,21/2/2018 8:00
1230,M,1954,82,AM,21/2/2018 8:00
1231,M,1998,82,AM,21/2/2018 8:00
1232,NA,1965,82,AM,21/2/2018 8:00
1233,F,1962,81,AM,21/2/2018 8:00
1234,F,1960,80,AM,21/2/2018 8:00
1235,F,1988,80,AM,21/2/2018 8:00
1236,F,1993,80,AM,21/2/2018 8:00
1238,NA,1961,80,AM,21/2/2018 8:00
1239,NA,1967,80,AM,21/2/2018 8:00
1240,NA,1962,78,AM,21/2/2018 8:00
1241,NA,1997,78,AM,21/2/2018 8:00
1242,F,1989,77,AM,21/2/2018 8:00
1243,M,1991,76,AM,21/2/2018 8:00
1244,F,1959,73,AM,21/2/2018 8:00
1245,F,1984,73,AM,21/2/2018 8:00
1246,F,1999,72,AM,21/2/2018 8:00
1247,NA,1957,72,AM,21/2/2018 8:00
1248,F,1986,70,AM,21/2/2018 8:00
1249,M,1953,69,AM,21/2/2018 8:00
1250,NA,1998,69,AM,21/2/2018 8:00
1251,M,1992,68,AM,21/2/2018 8:00
1252,NA,1964,68,AM,21/2/2018 8:00
1253,M,1997,63,AM,21/2/2018 8:00
1254,NA,1963,63,AM,21/2/2018 8:00
1255,F,1955,62,AM,21/2/2018 8:00
1256,F,1994,62,AM,21/2/2018 8:00
1257,F,1956,59,AM,21/2/2018 8:00
1258,F,2000,59,AM,21/2/2018 8:00
1259,NA,1953,59,AM,21/2/2018 8:00
1260,F,1957,58,AM,21/2/2018 8:00
1261,M,1999,58,AM,21/2/2018 8:00
1263,NA,1959,58,AM,21/2/2018 8:00
1280,F,1958,57,AM,21/2/2018 8:00
1282,M,1993,57,AM,21/2/2018 8:00
1283,NA,1960,57,AM,21/2/2018 8:00
1284,M,1950,55,AM,21/2/2018 8:00
1285,F,1998,54,AM,21/2/2018 8:00
1286,M,1952,54,AM,21/2/2018 8:00
1287,F,1992,53,AM,21/2/2018 8:00
1288,NA,1956,51,AM,21/2/2018 8:00
1289,NA,1958,51,AM,21/2/2018 8:00
1290,F,1954,46,AM,21/2/2018 8:00
1291,M,1949,46,AM,21/2/2018 8:00
1292,NA,1999,46,AM,21/2/2018 8:00
1293,M,1995,45,AM,21/2/2018 8:00
1294,NA,1951,45,AM,21/2/2018 8:00
1295,F,1995,43,AM,21/2/2018 8:00
1296,M,1996,43,AM,21/2/2018 8:00
1297,NA,1955,43,AM,21/2/2018 8:00
1298,M,1948,41,AM,21/2/2018 8:00
1299,M,1951,41,AM,21/2/2018 8:00
1300,F,1924,40,AM,21/2/2018 8:00
1301,F,1930,40,AM,21/2/2018 8:00
1302,F,1931,40,AM,21/2/2018 8:00
1303,F,1933,40,AM,21/2/2018 8:00
1304,F,1935,40,AM,21/2/2018 8:00
1305,F,1938,40,AM,21/2/2018 8:00
1306,F,1939,40,AM,21/2/2018 8:00
1307,F,1940,40,AM,21/2/2018 8:00
1308,F,1941,40,AM,21/2/2018 8:00
1310,F,1942,40,AM,21/2/2018 8:00
1311,F,1943,40,AM,21/2/2018 8:00
1312,F,1945,40,AM,21/2/2018 8:00
1313,F,1946,40,AM,21/2/2018 8:00
1314,F,1947,40,AM,21/2/2018 8:00
1315,F,1948,40,AM,21/2/2018 8:00
1316,F,1949,40,AM,21/2/2018 8:00
1317,F,1950,40,AM,21/2/2018 8:00
1318,F,1951,40,AM,21/2/2018 8:00
1319,F,1952,40,AM,21/2/2018 8:00
1320,F,1953,40,AM,21/2/2018 8:00
1321,F,1996,40,AM,21/2/2018 8:00
1322,F,1997,40,AM,21/2/2018 8:00
1323,F,2001,40,AM,21/2/2018 8:00
1324,F,2002,40,AM,21/2/2018 8:00
1325,F,2003,40,AM,21/2/2018 8:00
1328,F,2004,40,AM,21/2/2018 8:00
1330,F,2007,40,AM,21/2/2018 8:00
1349,M,1934,40,AM,21/2/2018 8:00
1352,M,1935,40,AM,21/2/2018 8:00
1353,M,1937,40,AM,21/2/2018 8:00
1354,M,1938,40,AM,21/2/2018 8:00
1355,M,1939,40,AM,21/2/2018 8:00
1357,M,1940,40,AM,21/2/2018 8:00
1358,M,1941,40,AM,21/2/2018 8:00
1359,M,1942,40,AM,21/2/2018 8:00
1360,M,1943,40,AM,21/2/2018 8:00
1361,M,1944,40,AM,21/2/2018 8:00
1362,M,1945,40,AM,21/2/2018 8:00
1363,M,1946,40,AM,21/2/2018 8:00
1364,M,1947,40,AM,21/2/2018 8:00
1365,M,1994,40,AM,21/2/2018 8:00
1366,M,2001,40,AM,21/2/2018 8:00
1367,M,2002,40,AM,21/2/2018 8:00
1368,M,2003,40,AM,21/2/2018 8:00
1369,M,2004,40,AM,21/2/2018 8:00
1370,M,2005,40,AM,21/2/2018 8:00
1371,M,2007,40,AM,21/2/2018 8:00
1372,M,2008,40,AM,21/2/2018 8:00
1373,NA,1914,40,AM,21/2/2018 8:00
1374,NA,1926,40,AM,21/2/2018 8:00
1375,NA,1930,40,AM,21/2/2018 8:00
1376,NA,1931,40,AM,21/2/2018 8:00
1377,NA,1933,40,AM,21/2/2018 8:00
1379,NA,1935,40,AM,21/2/2018 8:00
1380,NA,1936,40,AM,21/2/2018 8:00
1381,NA,1937,40,AM,21/2/2018 8:00
1382,NA,1938,40,AM,21/2/2018 8:00
1383,NA,1939,40,AM,21/2/2018 8:00
1384,NA,1940,40,AM,21/2/2018 8:00
1385,NA,1941,40,AM,21/2/2018 8:00
1386,NA,1942,40,AM,21/2/2018 8:00
1387,NA,1943,40,AM,21/2/2018 8:00
1388,NA,1944,40,AM,21/2/2018 8:00
1389,NA,1945,40,AM,21/2/2018 8:00
1390,NA,1946,40,AM,21/2/2018 8:00
1391,NA,1947,40,AM,21/2/2018 8:00
1392,NA,1948,40,AM,21/2/2018 8:00
1393,NA,1949,40,AM,21/2/2018 8:00
1394,NA,1950,40,AM,21/2/2018 8:00
1395,NA,1952,40,AM,21/2/2018 8:00
1396,NA,1954,40,AM,21/2/2018 8:00
1397,NA,2000,40,AM,21/2/2018 8:00
1398,NA,2001,40,AM,21/2/2018 8:00
1399,NA,2002,40,AM,21/2/2018 8:00
1400,NA,2003,40,AM,21/2/2018 8:00
1401,NA,2013,40,AM,21/2/2018 8:00
1402,NA,NA,6560,AM,21/2/2018 7:00
1403,M,NA,963,AM,21/2/2018 7:00
1405,F,NA,419,AM,21/2/2018 7:00
1406,M,1971,247,AM,21/2/2018 7:00
1407,M,1969,242,AM,21/2/2018 7:00
1408,M,1970,225,AM,21/2/2018 7:00
1409,M,1968,224,AM,21/2/2018 7:00
1410,F,1970,196,AM,21/2/2018 7:00
1413,M,1972,188,AM,21/2/2018 7:00
1414,F,1971,184,AM,21/2/2018 7:00
1441,F,1973,184,AM,21/2/2018 7:00
1442,M,1967,176,AM,21/2/2018 7:00
1443,M,1973,176,AM,21/2/2018 7:00
1444,NA,1992,173,AM,21/2/2018 7:00
1445,F,1968,170,AM,21/2/2018 7:00
1446,F,1972,170,AM,21/2/2018 7:00
1447,M,1965,167,AM,21/2/2018 7:00
1448,NA,1991,167,AM,21/2/2018 7:00
1449,NA,1990,165,AM,21/2/2018 7:00
1450,M,1964,161,AM,21/2/2018 7:00
1451,F,1974,158,AM,21/2/2018 7:00
1453,M,1974,157,AM,21/2/2018 7:00
1454,M,1975,157,AM,21/2/2018 7:00
1455,NA,1989,155,AM,21/2/2018 7:00
1456,F,1976,153,AM,21/2/2018 7:00
1457,M,1966,153,AM,21/2/2018 7:00
1458,NA,1973,151,AM,21/2/2018 7:00
1459,NA,1988,151,AM,21/2/2018 7:00
1460,NA,1970,150,AM,21/2/2018 7:00
1461,NA,1987,150,AM,21/2/2018 7:00
1462,NA,1984,149,AM,21/2/2018 7:00
1463,NA,1986,146,AM,21/2/2018 7:00
1464,NA,1972,143,AM,21/2/2018 7:00
1465,NA,1993,143,AM,21/2/2018 7:00
1466,F,1979,142,AM,21/2/2018 7:00
1467,M,1963,139,AM,21/2/2018 7:00
1468,NA,1974,136,AM,21/2/2018 7:00
1469,NA,1983,134,AM,21/2/2018 7:00
1470,M,1960,132,AM,21/2/2018 7:00
1471,NA,1971,132,AM,21/2/2018 7:00
1472,NA,1977,132,AM,21/2/2018 7:00
1473,M,1961,130,AM,21/2/2018 7:00
1512,NA,1994,128,AM,21/2/2018 7:00
1513,M,1962,127,AM,21/2/2018 7:00
1514,NA,1975,127,AM,21/2/2018 7:00
1515,M,1976,123,AM,21/2/2018 7:00
1516,M,1979,123,AM,21/2/2018 7:00
1517,NA,1969,122,AM,21/2/2018 7:00
1520,NA,1980,119,AM,21/2/2018 7:00
1521,NA,1985,119,AM,21/2/2018 7:00
1522,F,1964,117,AM,21/2/2018 7:00
1523,F,1969,117,AM,21/2/2018 7:00
1524,M,1959,117,AM,21/2/2018 7:00
1525,NA,1979,117,AM,21/2/2018 7:00
1527,NA,1981,117,AM,21/2/2018 7:00
1528,NA,1982,117,AM,21/2/2018 7:00
1529,M,1977,115,AM,21/2/2018 7:00
1530,F,1978,111,AM,21/2/2018 7:00
1531,NA,1968,111,AM,21/2/2018 7:00
1532,NA,1978,111,AM,21/2/2018 7:00
1533,F,1967,109,AM,21/2/2018 7:00
1534,NA,1995,109,AM,21/2/2018 7:00
1535,F,1966,105,AM,21/2/2018 7:00
1536,F,1982,105,AM,21/2/2018 7:00
1537,M,1980,104,AM,21/2/2018 7:00
1538,M,1956,103,AM,21/2/2018 7:00
1539,M,1981,103,AM,21/2/2018 7:00
1540,F,1977,101,AM,21/2/2018 7:00
1541,M,1982,100,AM,21/2/2018 7:00
1542,NA,1976,100,AM,21/2/2018 7:00
1543,F,1975,99,AM,21/2/2018 7:00
1546,NA,1965,99,AM,21/2/2018 7:00
1579,M,1957,97,AM,21/2/2018 7:00
1585,NA,1996,97,AM,21/2/2018 7:00
1586,M,1978,96,AM,21/2/2018 7:00
1587,F,1981,95,AM,21/2/2018 7:00
1588,F,1962,93,AM,21/2/2018 7:00
1589,F,1965,88,AM,21/2/2018 7:00
1590,F,1984,84,AM,21/2/2018 7:00
1592,M,1985,82,AM,21/2/2018 7:00
1595,F,1980,81,AM,21/2/2018 7:00
1596,F,1961,78,AM,21/2/2018 7:00
1597,F,1963,78,AM,21/2/2018 7:00
1598,M,1983,78,AM,21/2/2018 7:00
1599,NA,1967,78,AM,21/2/2018 7:00
1600,M,1958,76,AM,21/2/2018 7:00
1602,F,1986,73,AM,21/2/2018 7:00
1603,M,2001,73,AM,21/2/2018 7:00
1604,NA,1963,73,AM,21/2/2018 7:00
1605,NA,1997,73,AM,21/2/2018 7:00
1606,M,1984,72,AM,21/2/2018 7:00
1607,M,1988,70,AM,21/2/2018 7:00
1608,F,1959,69,AM,21/2/2018 7:00
1609,F,1987,69,AM,21/2/2018 7:00
1610,F,2001,69,AM,21/2/2018 7:00
1611,M,1987,69,AM,21/2/2018 7:00
1612,F,2000,68,AM,21/2/2018 7:00
1613,NA,1961,68,AM,21/2/2018 7:00
1614,M,1954,66,AM,21/2/2018 7:00
1615,NA,1964,66,AM,21/2/2018 7:00
1616,F,1960,65,AM,21/2/2018 7:00
1617,M,1990,65,AM,21/2/2018 7:00
1618,NA,1966,63,AM,21/2/2018 7:00
1619,F,1985,62,AM,21/2/2018 7:00
1620,F,1988,62,AM,21/2/2018 7:00
1621,F,1991,62,AM,21/2/2018 7:00
1622,NA,1956,59,AM,21/2/2018 7:00
1623,F,1989,58,AM,21/2/2018 7:00
1669,M,1998,58,AM,21/2/2018 7:00
1670,M,2000,58,AM,21/2/2018 7:00
1671,NA,1962,58,AM,21/2/2018 7:00
1672,F,1957,57,AM,21/2/2018 7:00
1673,M,1989,57,AM,21/2/2018 7:00
1674,F,1956,55,AM,21/2/2018 7:00
1675,M,1952,55,AM,21/2/2018 7:00
1676,F,1983,54,AM,21/2/2018 7:00
1678,F,1958,53,AM,21/2/2018 7:00
1679,M,1955,53,AM,21/2/2018 7:00
1680,M,1951,51,AM,21/2/2018 7:00
1681,F,1990,50,AM,21/2/2018 7:00
1682,NA,1957,50,AM,21/2/2018 7:00
1683,F,1992,49,AM,21/2/2018 7:00
1684,M,1991,49,AM,21/2/2018 7:00
1685,NA,1959,49,AM,21/2/2018 7:00
1686,NA,1960,47,AM,21/2/2018 7:00
1687,F,1993,46,AM,21/2/2018 7:00
1688,NA,1955,45,AM,21/2/2018 7:00
1689,NA,1953,43,AM,21/2/2018 7:00
1690,NA,1958,43,AM,21/2/2018 7:00
1691,NA,1954,41,AM,21/2/2018 7:00
1692,F,1930,40,AM,21/2/2018 7:00
1693,F,1932,40,AM,21/2/2018 7:00
1694,F,1933,40,AM,21/2/2018 7:00
1695,F,1934,40,AM,21/2/2018 7:00
1696,F,1935,40,AM,21/2/2018 7:00
1697,F,1939,40,AM,21/2/2018 7:00
1740,F,1940,40,AM,21/2/2018 7:00
1741,F,1941,40,AM,21/2/2018 7:00
1745,F,1942,40,AM,21/2/2018 7:00
1746,F,1943,40,AM,21/2/2018 7:00
1747,F,1945,40,AM,21/2/2018 7:00
1748,F,1946,40,AM,21/2/2018 7:00
1749,F,1947,40,AM,21/2/2018 7:00
1751,F,1948,40,AM,21/2/2018 7:00
1752,F,1949,40,AM,21/2/2018 7:00
1753,F,1950,40,AM,21/2/2018 7:00
1754,F,1951,40,AM,21/2/2018 7:00
1755,F,1952,40,AM,21/2/2018 7:00
1756,F,1953,40,AM,21/2/2018 7:00
1757,F,1954,40,AM,21/2/2018 7:00
1758,F,1955,40,AM,21/2/2018 7:00
1759,F,1994,40,AM,21/2/2018 7:00
1760,F,1995,40,AM,21/2/2018 7:00
1761,F,1996,40,AM,21/2/2018 7:00
1762,F,1997,40,AM,21/2/2018 7:00
1763,F,1998,40,AM,21/2/2018 7:00
1810,F,1999,40,AM,21/2/2018 7:00
1817,F,2002,40,AM,21/2/2018 7:00
1818,F,2003,40,AM,21/2/2018 7:00
1819,F,2004,40,AM,21/2/2018 7:00
1820,F,2005,40,AM,21/2/2018 7:00
1821,F,2007,40,AM,21/2/2018 7:00
1822,F,2008,40,AM,21/2/2018 7:00
1823,M,1929,40,AM,21/2/2018 7:00
1825,M,1932,40,AM,21/2/2018 7:00
1826,M,1933,40,AM,21/2/2018 7:00
1827,M,1934,40,AM,21/2/2018 7:00
1828,M,1936,40,AM,21/2/2018 7:00
1829,M,1937,40,AM,21/2/2018 7:00
1830,M,1938,40,AM,21/2/2018 7:00
1831,M,1941,40,AM,21/2/2018 7:00
1832,M,1942,40,AM,21/2/2018 7:00
1833,M,1943,40,AM,21/2/2018 7:00
1834,M,1944,40,AM,21/2/2018 7:00
1835,M,1945,40,AM,21/2/2018 7:00
1836,M,1946,40,AM,21/2/2018 7:00
1837,M,1947,40,AM,21/2/2018 7:00
1838,M,1948,40,AM,21/2/2018 7:00
1839,M,1949,40,AM,21/2/2018 7:00
1840,M,1950,40,AM,21/2/2018 7:00
1841,M,1953,40,AM,21/2/2018 7:00
1842,M,1986,40,AM,21/2/2018 7:00
1843,M,1992,40,AM,21/2/2018 7:00
1844,M,1993,40,AM,21/2/2018 7:00
1845,M,1994,40,AM,21/2/2018 7:00
1847,M,1995,40,AM,21/2/2018 7:00
1849,M,1996,40,AM,21/2/2018 7:00
1895,M,1997,40,AM,21/2/2018 7:00
1896,M,1999,40,AM,21/2/2018 7:00
1897,M,2002,40,AM,21/2/2018 7:00
1898,M,2003,40,AM,21/2/2018 7:00
1899,M,2004,40,AM,21/2/2018 7:00
1901,M,2005,40,AM,21/2/2018 7:00
1902,M,2006,40,AM,21/2/2018 7:00
1903,M,2008,40,AM,21/2/2018 7:00
1904,NA,1927,40,AM,21/2/2018 7:00
1905,NA,1930,40,AM,21/2/2018 7:00
1906,NA,1932,40,AM,21/2/2018 7:00
1907,NA,1934,40,AM,21/2/2018 7:00
1908,NA,1935,40,AM,21/2/2018 7:00
1909,NA,1936,40,AM,21/2/2018 7:00
1910,NA,1937,40,AM,21/2/2018 7:00
1911,NA,1938,40,AM,21/2/2018 7:00
1912,NA,1939,40,AM,21/2/2018 7:00
1913,NA,1940,40,AM,21/2/2018 7:00
1914,NA,1941,40,AM,21/2/2018 7:00
1915,NA,1942,40,AM,21/2/2018 7:00
1916,NA,1943,40,AM,21/2/2018 7:00
1917,NA,1944,40,AM,21/2/2018 7:00
1919,NA,1945,40,AM,21/2/2018 7:00
1952,NA,1946,40,AM,21/2/2018 7:00
1956,NA,1947,40,AM,21/2/2018 7:00
1957,NA,1948,40,AM,21/2/2018 7:00
1958,NA,1949,40,AM,21/2/2018 7:00
1959,NA,1950,40,AM,21/2/2018 7:00
1960,NA,1951,40,AM,21/2/2018 7:00
1964,NA,1952,40,AM,21/2/2018 7:00
1965,NA,1998,40,AM,21/2/2018 7:00
1966,NA,1999,40,AM,21/2/2018 7:00
1967,NA,2000,40,AM,21/2/2018 7:00
1969,NA,2001,40,AM,21/2/2018 7:00
1970,NA,2002,40,AM,21/2/2018 7:00
1971,NA,2003,40,AM,21/2/2018 7:00
1972,NA,2004,40,AM,21/2/2018 7:00
1973,NA,2013,40,AM,21/2/2018 7:00
1974,NA,NA,3056,AM,21/2/2018 6:00
1975,M,NA,475,AM,21/2/2018 6:00
1976,F,NA,208,AM,21/2/2018 6:00
1977,M,1972,105,AM,21/2/2018 6:00
1978,M,1970,100,AM,21/2/2018 6:00
1979,M,1969,99,AM,21/2/2018 6:00
1980,F,1972,84,AM,21/2/2018 6:00
1981,F,1973,81,AM,21/2/2018 6:00
1982,M,1968,80,AM,21/2/2018 6:00
