,agent_gender,agent_nationality,agent_year_of_birth,discrete_visit_planningarea,footfall,datetime
14807,F,IDN,1977,AM,40,2018-02-21 09:00:00
14808,F,IDN,1979,AM,40,2018-02-21 09:00:00
14809,F,IDN,1980,AM,40,2018-02-21 09:00:00
14810,F,IDN,1981,AM,40,2018-02-21 09:00:00
14811,F,IDN,1982,AM,40,2018-02-21 09:00:00
14812,F,IDN,1983,AM,40,2018-02-21 09:00:00
14813,F,IDN,1984,AM,40,2018-02-21 09:00:00
14814,F,IDN,1985,AM,40,2018-02-21 09:00:00
14815,F,IDN,1986,AM,40,2018-02-21 09:00:00
14816,F,IDN,1987,AM,40,2018-02-21 09:00:00
14817,F,IDN,1988,AM,40,2018-02-21 09:00:00
14818,F,IDN,1989,AM,40,2018-02-21 09:00:00
14819,F,IDN,1990,AM,40,2018-02-21 09:00:00
14820,F,IDN,1991,AM,40,2018-02-21 09:00:00
14821,F,IDN,1992,AM,40,2018-02-21 09:00:00
14822,F,IDN,1993,AM,40,2018-02-21 09:00:00
14823,F,IDN,1998,AM,40,2018-02-21 09:00:00
14824,F,IDN,2001,AM,40,2018-02-21 09:00:00
14825,F,IND,1934,AM,40,2018-02-21 09:00:00
14826,F,IND,1954,AM,40,2018-02-21 09:00:00
14827,F,IND,1956,AM,40,2018-02-21 09:00:00
14828,F,IND,1965,AM,40,2018-02-21 09:00:00
14829,F,IND,1966,AM,40,2018-02-21 09:00:00
14830,F,IND,1968,AM,40,2018-02-21 09:00:00
14831,F,IND,1970,AM,40,2018-02-21 09:00:00
14832,F,IND,1971,AM,40,2018-02-21 09:00:00
14833,F,IND,1972,AM,40,2018-02-21 09:00:00
14834,F,IND,1973,AM,40,2018-02-21 09:00:00
14835,F,IND,1975,AM,40,2018-02-21 09:00:00
14836,F,IND,1976,AM,40,2018-02-21 09:00:00
14837,F,IND,1977,AM,40,2018-02-21 09:00:00
14838,F,IND,1979,AM,40,2018-02-21 09:00:00
14839,F,IND,1980,AM,40,2018-02-21 09:00:00
14840,F,IND,1981,AM,40,2018-02-21 09:00:00
14841,F,IND,1982,AM,40,2018-02-21 09:00:00
14842,F,IND,1983,AM,40,2018-02-21 09:00:00
14843,F,IND,1985,AM,40,2018-02-21 09:00:00
14844,F,IND,1986,AM,40,2018-02-21 09:00:00
14845,F,IND,1987,AM,40,2018-02-21 09:00:00
14846,F,IND,1988,AM,40,2018-02-21 09:00:00
14847,F,IND,1989,AM,40,2018-02-21 09:00:00
14848,F,IND,1990,AM,40,2018-02-21 09:00:00
14849,F,IND,1991,AM,40,2018-02-21 09:00:00
14850,F,IND,1992,AM,40,2018-02-21 09:00:00
14851,F,IND,1995,AM,40,2018-02-21 09:00:00
14852,F,IND,1996,AM,40,2018-02-21 09:00:00
14853,F,IND,1997,AM,40,2018-02-21 09:00:00
14854,F,IND,2000,AM,40,2018-02-21 09:00:00
14855,F,IND,2002,AM,40,2018-02-21 09:00:00
14856,F,JPN,1958,AM,40,2018-02-21 09:00:00
14857,F,JPN,1963,AM,40,2018-02-21 09:00:00
14858,F,JPN,1974,AM,40,2018-02-21 09:00:00
14859,F,JPN,1978,AM,40,2018-02-21 09:00:00
14860,F,JPN,1979,AM,40,2018-02-21 09:00:00
14861,F,JPN,1982,AM,40,2018-02-21 09:00:00
14862,F,JPN,1987,AM,40,2018-02-21 09:00:00
14863,F,JPN,1995,AM,40,2018-02-21 09:00:00
14864,F,KOR,1948,AM,40,2018-02-21 09:00:00
14865,F,KOR,1960,AM,40,2018-02-21 09:00:00
14866,F,KOR,1970,AM,40,2018-02-21 09:00:00
14867,F,KOR,1971,AM,40,2018-02-21 09:00:00
14868,F,KOR,1973,AM,40,2018-02-21 09:00:00
14869,F,KOR,1974,AM,40,2018-02-21 09:00:00
14870,F,KOR,1975,AM,40,2018-02-21 09:00:00
14871,F,KOR,1976,AM,40,2018-02-21 09:00:00
14872,F,KOR,1979,AM,40,2018-02-21 09:00:00
14873,F,KOR,1980,AM,40,2018-02-21 09:00:00
14874,F,KOR,1981,AM,40,2018-02-21 09:00:00
14875,F,KOR,1985,AM,40,2018-02-21 09:00:00
14876,F,KOR,1988,AM,40,2018-02-21 09:00:00
14877,F,KOR,1991,AM,40,2018-02-21 09:00:00
14878,F,KOR,1993,AM,40,2018-02-21 09:00:00
14879,F,KOR,1998,AM,40,2018-02-21 09:00:00
14880,F,LKA,1979,AM,40,2018-02-21 09:00:00
14881,F,LKA,1981,AM,40,2018-02-21 09:00:00
14882,F,LKA,1987,AM,40,2018-02-21 09:00:00
14883,F,MMR,1952,AM,40,2018-02-21 09:00:00
14884,F,MMR,1957,AM,40,2018-02-21 09:00:00
14885,F,MMR,1965,AM,40,2018-02-21 09:00:00
14886,F,MMR,1968,AM,40,2018-02-21 09:00:00
14887,F,MMR,1970,AM,40,2018-02-21 09:00:00
14888,F,MMR,1971,AM,40,2018-02-21 09:00:00
14889,F,MMR,1973,AM,40,2018-02-21 09:00:00
14890,F,MMR,1974,AM,40,2018-02-21 09:00:00
14891,F,MMR,1975,AM,40,2018-02-21 09:00:00
14892,F,MMR,1976,AM,40,2018-02-21 09:00:00
14893,F,MMR,1977,AM,40,2018-02-21 09:00:00
14894,F,MMR,1978,AM,40,2018-02-21 09:00:00
14895,F,MMR,1979,AM,40,2018-02-21 09:00:00
14896,F,MMR,1980,AM,40,2018-02-21 09:00:00
14897,F,MMR,1981,AM,40,2018-02-21 09:00:00
14898,F,MMR,1982,AM,40,2018-02-21 09:00:00
14899,F,MMR,1983,AM,40,2018-02-21 09:00:00
14900,F,MMR,1984,AM,40,2018-02-21 09:00:00
14901,F,MMR,1985,AM,40,2018-02-21 09:00:00
14902,F,MMR,1986,AM,40,2018-02-21 09:00:00
14903,F,MMR,1987,AM,40,2018-02-21 09:00:00
14904,F,MMR,1988,AM,40,2018-02-21 09:00:00
14905,F,MMR,1989,AM,40,2018-02-21 09:00:00
14906,F,MMR,1990,AM,40,2018-02-21 09:00:00
14907,F,MMR,1991,AM,40,2018-02-21 09:00:00
14908,F,MMR,1993,AM,40,2018-02-21 09:00:00
14909,F,MMR,1995,AM,40,2018-02-21 09:00:00
14910,F,MMR,1999,AM,40,2018-02-21 09:00:00
14911,F,MMR,2000,AM,40,2018-02-21 09:00:00
14912,F,MMR,2001,AM,40,2018-02-21 09:00:00
14913,F,MYS,1943,AM,40,2018-02-21 09:00:00
14914,F,MYS,1947,AM,40,2018-02-21 09:00:00
14915,F,MYS,1951,AM,40,2018-02-21 09:00:00
14916,F,MYS,1954,AM,40,2018-02-21 09:00:00
14917,F,MYS,1960,AM,40,2018-02-21 09:00:00
14918,F,MYS,1962,AM,40,2018-02-21 09:00:00
14919,F,MYS,1963,AM,40,2018-02-21 09:00:00
14920,F,MYS,1964,AM,40,2018-02-21 09:00:00
14921,F,MYS,1965,AM,40,2018-02-21 09:00:00
14922,F,MYS,1966,AM,40,2018-02-21 09:00:00
14923,F,MYS,1967,AM,40,2018-02-21 09:00:00
14924,F,MYS,1968,AM,40,2018-02-21 09:00:00
14925,F,MYS,1969,AM,40,2018-02-21 09:00:00
14926,F,MYS,1970,AM,40,2018-02-21 09:00:00
14927,F,MYS,1971,AM,40,2018-02-21 09:00:00
14928,F,MYS,1972,AM,40,2018-02-21 09:00:00
14929,F,MYS,1973,AM,40,2018-02-21 09:00:00
14930,F,MYS,1974,AM,40,2018-02-21 09:00:00
14931,F,MYS,1975,AM,40,2018-02-21 09:00:00
14932,F,MYS,1976,AM,40,2018-02-21 09:00:00
14933,F,MYS,1977,AM,40,2018-02-21 09:00:00
14934,F,MYS,1978,AM,40,2018-02-21 09:00:00
14935,F,MYS,1979,AM,40,2018-02-21 09:00:00
14936,F,MYS,1980,AM,40,2018-02-21 09:00:00
14937,F,MYS,1981,AM,40,2018-02-21 09:00:00
14938,F,MYS,1982,AM,40,2018-02-21 09:00:00
14939,F,MYS,1983,AM,40,2018-02-21 09:00:00
14940,F,MYS,1984,AM,40,2018-02-21 09:00:00
14941,F,MYS,1985,AM,40,2018-02-21 09:00:00
14942,F,MYS,1986,AM,40,2018-02-21 09:00:00
14943,F,MYS,1987,AM,40,2018-02-21 09:00:00
14944,F,MYS,1988,AM,40,2018-02-21 09:00:00
14945,F,MYS,1989,AM,40,2018-02-21 09:00:00
14946,F,MYS,1990,AM,40,2018-02-21 09:00:00
14947,F,MYS,1991,AM,40,2018-02-21 09:00:00
14948,F,MYS,1992,AM,40,2018-02-21 09:00:00
14949,F,MYS,1993,AM,40,2018-02-21 09:00:00
14950,F,MYS,1994,AM,40,2018-02-21 09:00:00
14951,F,MYS,1995,AM,40,2018-02-21 09:00:00
14952,F,MYS,1996,AM,40,2018-02-21 09:00:00
14953,F,MYS,1997,AM,40,2018-02-21 09:00:00
14954,F,MYS,1998,AM,40,2018-02-21 09:00:00
14955,F,MYS,1999,AM,40,2018-02-21 09:00:00
14956,F,MYS,2000,AM,40,2018-02-21 09:00:00
14957,F,MYS,2001,AM,40,2018-02-21 09:00:00
14958,F,MYS,2002,AM,40,2018-02-21 09:00:00
14959,F,MYS,2003,AM,40,2018-02-21 09:00:00
14960,F,MYS,NA,AM,40,2018-02-21 09:00:00
14961,F,NA,1939,AM,40,2018-02-21 09:00:00
14962,F,NA,1947,AM,40,2018-02-21 09:00:00
14963,F,NA,1948,AM,40,2018-02-21 09:00:00
14964,F,NA,1950,AM,40,2018-02-21 09:00:00
14965,F,NA,1951,AM,40,2018-02-21 09:00:00
14966,F,NA,1952,AM,40,2018-02-21 09:00:00
14967,F,NA,1953,AM,40,2018-02-21 09:00:00
14968,F,NA,1954,AM,40,2018-02-21 09:00:00
14969,F,NA,1955,AM,40,2018-02-21 09:00:00
14970,F,NA,1956,AM,40,2018-02-21 09:00:00
14971,F,NA,1957,AM,40,2018-02-21 09:00:00
14972,F,NA,1958,AM,40,2018-02-21 09:00:00
14973,F,NA,1959,AM,40,2018-02-21 09:00:00
14974,F,NA,1960,AM,40,2018-02-21 09:00:00
14975,F,NA,1961,AM,40,2018-02-21 09:00:00
14976,F,NA,1962,AM,40,2018-02-21 09:00:00
14977,F,NA,1963,AM,40,2018-02-21 09:00:00
14978,F,NA,1964,AM,40,2018-02-21 09:00:00
14979,F,NA,1965,AM,40,2018-02-21 09:00:00
14980,F,NA,1966,AM,40,2018-02-21 09:00:00
14981,F,NA,1967,AM,40,2018-02-21 09:00:00
14982,F,NA,1968,AM,40,2018-02-21 09:00:00
14983,F,NA,1969,AM,40,2018-02-21 09:00:00
14984,F,NA,1970,AM,40,2018-02-21 09:00:00
14985,F,NA,1971,AM,40,2018-02-21 09:00:00
14986,F,NA,1972,AM,40,2018-02-21 09:00:00
14987,F,NA,1973,AM,40,2018-02-21 09:00:00
14988,F,NA,1974,AM,40,2018-02-21 09:00:00
14989,F,NA,1975,AM,40,2018-02-21 09:00:00
14990,F,NA,1976,AM,40,2018-02-21 09:00:00
14991,F,NA,1977,AM,40,2018-02-21 09:00:00
14992,F,NA,1978,AM,40,2018-02-21 09:00:00
14993,F,NA,1979,AM,40,2018-02-21 09:00:00
14994,F,NA,1980,AM,40,2018-02-21 09:00:00
14995,F,NA,1981,AM,40,2018-02-21 09:00:00
14996,F,NA,1982,AM,40,2018-02-21 09:00:00
14997,F,NA,1983,AM,40,2018-02-21 09:00:00
14998,F,NA,1984,AM,40,2018-02-21 09:00:00
14999,F,NA,1985,AM,40,2018-02-21 09:00:00
15000,F,NA,1986,AM,40,2018-02-21 09:00:00
15001,F,NA,1987,AM,40,2018-02-21 09:00:00
15002,F,NA,1988,AM,42,2018-02-21 09:00:00
15003,F,NA,1989,AM,40,2018-02-21 09:00:00
15004,F,NA,1990,AM,40,2018-02-21 09:00:00
15005,F,NA,1991,AM,40,2018-02-21 09:00:00
15006,F,NA,1992,AM,40,2018-02-21 09:00:00
15007,F,NA,1993,AM,40,2018-02-21 09:00:00
15008,F,NA,1994,AM,40,2018-02-21 09:00:00
15009,F,NA,1995,AM,40,2018-02-21 09:00:00
15010,F,NA,1996,AM,40,2018-02-21 09:00:00
15011,F,NA,1997,AM,40,2018-02-21 09:00:00
15012,F,NA,1998,AM,40,2018-02-21 09:00:00
15013,F,NA,1999,AM,40,2018-02-21 09:00:00
15014,F,NA,2000,AM,40,2018-02-21 09:00:00
15015,F,NA,2001,AM,40,2018-02-21 09:00:00
15016,F,NA,2002,AM,40,2018-02-21 09:00:00
15017,F,NA,2003,AM,40,2018-02-21 09:00:00
15018,F,NA,2005,AM,40,2018-02-21 09:00:00
15019,F,NA,2015,AM,40,2018-02-21 09:00:00
15020,F,NA,NA,AM,40,2018-02-21 09:00:00
15021,F,PAK,1963,AM,40,2018-02-21 09:00:00
15022,F,PAK,1968,AM,40,2018-02-21 09:00:00
15023,F,PAK,1985,AM,40,2018-02-21 09:00:00
15024,F,PAK,1994,AM,40,2018-02-21 09:00:00
15025,F,PHL,1958,AM,40,2018-02-21 09:00:00
15026,F,PHL,1962,AM,40,2018-02-21 09:00:00
15027,F,PHL,1965,AM,40,2018-02-21 09:00:00
15028,F,PHL,1966,AM,40,2018-02-21 09:00:00
15029,F,PHL,1967,AM,40,2018-02-21 09:00:00
15030,F,PHL,1969,AM,40,2018-02-21 09:00:00
15031,F,PHL,1970,AM,40,2018-02-21 09:00:00
15032,F,PHL,1971,AM,40,2018-02-21 09:00:00
15033,F,PHL,1972,AM,40,2018-02-21 09:00:00
15034,F,PHL,1973,AM,40,2018-02-21 09:00:00
15035,F,PHL,1974,AM,40,2018-02-21 09:00:00
15036,F,PHL,1975,AM,40,2018-02-21 09:00:00
15037,F,PHL,1976,AM,40,2018-02-21 09:00:00
15038,F,PHL,1977,AM,40,2018-02-21 09:00:00
15039,F,PHL,1978,AM,40,2018-02-21 09:00:00
15040,F,PHL,1979,AM,40,2018-02-21 09:00:00
15041,F,PHL,1980,AM,40,2018-02-21 09:00:00
15042,F,PHL,1981,AM,40,2018-02-21 09:00:00
15043,F,PHL,1982,AM,40,2018-02-21 09:00:00
15044,F,PHL,1983,AM,40,2018-02-21 09:00:00
15045,F,PHL,1984,AM,40,2018-02-21 09:00:00
15046,F,PHL,1985,AM,45,2018-02-21 09:00:00
15047,F,PHL,1986,AM,40,2018-02-21 09:00:00
15048,F,PHL,1987,AM,40,2018-02-21 09:00:00
15049,F,PHL,1988,AM,40,2018-02-21 09:00:00
15050,F,PHL,1989,AM,40,2018-02-21 09:00:00
15051,F,PHL,1990,AM,40,2018-02-21 09:00:00
15052,F,PHL,1991,AM,40,2018-02-21 09:00:00
15053,F,PHL,1992,AM,40,2018-02-21 09:00:00
15054,F,PHL,1993,AM,40,2018-02-21 09:00:00
15055,F,PHL,1994,AM,40,2018-02-21 09:00:00
15056,F,PHL,1996,AM,40,2018-02-21 09:00:00
15057,F,PHL,1998,AM,40,2018-02-21 09:00:00
15058,F,PHL,2000,AM,40,2018-02-21 09:00:00
15059,F,PHL,2001,AM,40,2018-02-21 09:00:00
15060,F,SGP,1924,AM,40,2018-02-21 09:00:00
15061,F,SGP,1925,AM,40,2018-02-21 09:00:00
15062,F,SGP,1930,AM,40,2018-02-21 09:00:00
15063,F,SGP,1931,AM,40,2018-02-21 09:00:00
15064,F,SGP,1932,AM,40,2018-02-21 09:00:00
15065,F,SGP,1933,AM,40,2018-02-21 09:00:00
15066,F,SGP,1934,AM,40,2018-02-21 09:00:00
15067,F,SGP,1935,AM,40,2018-02-21 09:00:00
15068,F,SGP,1936,AM,40,2018-02-21 09:00:00
15069,F,SGP,1937,AM,40,2018-02-21 09:00:00
15070,F,SGP,1938,AM,40,2018-02-21 09:00:00
15071,F,SGP,1939,AM,40,2018-02-21 09:00:00
15072,F,SGP,1940,AM,40,2018-02-21 09:00:00
15073,F,SGP,1941,AM,40,2018-02-21 09:00:00
15074,F,SGP,1942,AM,40,2018-02-21 09:00:00
15075,F,SGP,1943,AM,40,2018-02-21 09:00:00
15076,F,SGP,1944,AM,40,2018-02-21 09:00:00
15077,F,SGP,1945,AM,40,2018-02-21 09:00:00
15078,F,SGP,1946,AM,80,2018-02-21 09:00:00
15079,F,SGP,1947,AM,77,2018-02-21 09:00:00
15080,F,SGP,1948,AM,78,2018-02-21 09:00:00
15081,F,SGP,1949,AM,111,2018-02-21 09:00:00
15082,F,SGP,1950,AM,97,2018-02-21 09:00:00
15083,F,SGP,1951,AM,143,2018-02-21 09:00:00
15084,F,SGP,1952,AM,178,2018-02-21 09:00:00
15085,F,SGP,1953,AM,177,2018-02-21 09:00:00
15086,F,SGP,1954,AM,213,2018-02-21 09:00:00
15087,F,SGP,1955,AM,250,2018-02-21 09:00:00
15088,F,SGP,1956,AM,265,2018-02-21 09:00:00
15089,F,SGP,1957,AM,319,2018-02-21 09:00:00
15090,F,SGP,1958,AM,333,2018-02-21 09:00:00
15091,F,SGP,1959,AM,348,2018-02-21 09:00:00
15092,F,SGP,1960,AM,356,2018-02-21 09:00:00
15093,F,SGP,1961,AM,397,2018-02-21 09:00:00
15094,F,SGP,1962,AM,416,2018-02-21 09:00:00
15095,F,SGP,1963,AM,443,2018-02-21 09:00:00
15096,F,SGP,1964,AM,405,2018-02-21 09:00:00
15097,F,SGP,1965,AM,451,2018-02-21 09:00:00
15098,F,SGP,1966,AM,397,2018-02-21 09:00:00
15099,F,SGP,1967,AM,493,2018-02-21 09:00:00
15100,F,SGP,1968,AM,621,2018-02-21 09:00:00
15101,F,SGP,1969,AM,560,2018-02-21 09:00:00
15102,F,SGP,1970,AM,628,2018-02-21 09:00:00
15103,F,SGP,1971,AM,647,2018-02-21 09:00:00
15104,F,SGP,1972,AM,625,2018-02-21 09:00:00
15105,F,SGP,1973,AM,605,2018-02-21 09:00:00
15106,F,SGP,1974,AM,514,2018-02-21 09:00:00
15107,F,SGP,1975,AM,406,2018-02-21 09:00:00
15108,F,SGP,1976,AM,455,2018-02-21 09:00:00
15109,F,SGP,1977,AM,385,2018-02-21 09:00:00
15110,F,SGP,1978,AM,348,2018-02-21 09:00:00
15111,F,SGP,1979,AM,356,2018-02-21 09:00:00
15112,F,SGP,1980,AM,311,2018-02-21 09:00:00
15113,F,SGP,1981,AM,338,2018-02-21 09:00:00
15114,F,SGP,1982,AM,304,2018-02-21 09:00:00
15115,F,SGP,1983,AM,282,2018-02-21 09:00:00
15116,F,SGP,1984,AM,244,2018-02-21 09:00:00
15117,F,SGP,1985,AM,278,2018-02-21 09:00:00
15118,F,SGP,1986,AM,208,2018-02-21 09:00:00
15119,F,SGP,1987,AM,232,2018-02-21 09:00:00
15120,F,SGP,1988,AM,296,2018-02-21 09:00:00
15121,F,SGP,1989,AM,220,2018-02-21 09:00:00
15122,F,SGP,1990,AM,271,2018-02-21 09:00:00
15123,F,SGP,1991,AM,277,2018-02-21 09:00:00
15124,F,SGP,1992,AM,215,2018-02-21 09:00:00
15125,F,SGP,1993,AM,305,2018-02-21 09:00:00
15126,F,SGP,1994,AM,200,2018-02-21 09:00:00
15127,F,SGP,1995,AM,209,2018-02-21 09:00:00
15128,F,SGP,1996,AM,215,2018-02-21 09:00:00
15129,F,SGP,1997,AM,181,2018-02-21 09:00:00
15130,F,SGP,1998,AM,211,2018-02-21 09:00:00
15131,F,SGP,1999,AM,230,2018-02-21 09:00:00
15132,F,SGP,2000,AM,203,2018-02-21 09:00:00
15133,F,SGP,2001,AM,144,2018-02-21 09:00:00
15134,F,SGP,2002,AM,81,2018-02-21 09:00:00
15135,F,SGP,2003,AM,54,2018-02-21 09:00:00
15136,F,SGP,2004,AM,40,2018-02-21 09:00:00
15137,F,SGP,2005,AM,40,2018-02-21 09:00:00
15138,F,SGP,2006,AM,40,2018-02-21 09:00:00
15139,F,SGP,2007,AM,40,2018-02-21 09:00:00
15140,F,SGP,2008,AM,40,2018-02-21 09:00:00
15141,F,SGP,NA,AM,2491,2018-02-21 09:00:00
15142,F,THA,1971,AM,40,2018-02-21 09:00:00
15143,F,THA,1973,AM,40,2018-02-21 09:00:00
15144,F,THA,1974,AM,40,2018-02-21 09:00:00
15145,F,THA,1975,AM,40,2018-02-21 09:00:00
15146,F,THA,1976,AM,40,2018-02-21 09:00:00
15147,F,THA,1980,AM,40,2018-02-21 09:00:00
15148,F,THA,1981,AM,40,2018-02-21 09:00:00
15149,F,THA,1988,AM,40,2018-02-21 09:00:00
15150,F,THA,1989,AM,40,2018-02-21 09:00:00
15151,F,THA,1992,AM,40,2018-02-21 09:00:00
15152,F,THA,2001,AM,40,2018-02-21 09:00:00
15153,F,TWN,1965,AM,40,2018-02-21 09:00:00
15154,F,TWN,1977,AM,40,2018-02-21 09:00:00
15155,F,TWN,1980,AM,40,2018-02-21 09:00:00
15156,F,TWN,1981,AM,40,2018-02-21 09:00:00
15157,F,TWN,1982,AM,40,2018-02-21 09:00:00
15158,F,TWN,1985,AM,40,2018-02-21 09:00:00
15159,F,TWN,1992,AM,40,2018-02-21 09:00:00
15160,F,TWN,1998,AM,40,2018-02-21 09:00:00
15161,F,TWN,2000,AM,40,2018-02-21 09:00:00
15162,F,USA,1948,AM,40,2018-02-21 09:00:00
15163,F,USA,1949,AM,40,2018-02-21 09:00:00
15164,F,USA,1955,AM,40,2018-02-21 09:00:00
15165,F,USA,1957,AM,40,2018-02-21 09:00:00
15166,F,USA,1962,AM,40,2018-02-21 09:00:00
15167,F,USA,1964,AM,40,2018-02-21 09:00:00
15168,F,USA,1969,AM,40,2018-02-21 09:00:00
15169,F,USA,1972,AM,40,2018-02-21 09:00:00
15170,F,USA,1973,AM,40,2018-02-21 09:00:00
15171,F,USA,1977,AM,40,2018-02-21 09:00:00
15172,F,USA,1979,AM,40,2018-02-21 09:00:00
15173,F,USA,1981,AM,40,2018-02-21 09:00:00
15174,F,USA,1982,AM,40,2018-02-21 09:00:00
15175,F,USA,1983,AM,40,2018-02-21 09:00:00
15176,F,USA,1985,AM,40,2018-02-21 09:00:00
15177,F,USA,1987,AM,40,2018-02-21 09:00:00
15178,F,USA,1989,AM,40,2018-02-21 09:00:00
15179,F,USA,1991,AM,40,2018-02-21 09:00:00
15180,F,USA,1993,AM,40,2018-02-21 09:00:00
15181,F,VNM,1970,AM,40,2018-02-21 09:00:00
15182,F,VNM,1974,AM,40,2018-02-21 09:00:00
15183,F,VNM,1977,AM,40,2018-02-21 09:00:00
15184,F,VNM,1978,AM,40,2018-02-21 09:00:00
15185,F,VNM,1979,AM,40,2018-02-21 09:00:00
15186,F,VNM,1980,AM,40,2018-02-21 09:00:00
15187,F,VNM,1981,AM,40,2018-02-21 09:00:00
15188,F,VNM,1982,AM,40,2018-02-21 09:00:00
15189,F,VNM,1983,AM,40,2018-02-21 09:00:00
15190,F,VNM,1984,AM,40,2018-02-21 09:00:00
15191,F,VNM,1985,AM,40,2018-02-21 09:00:00
15192,F,VNM,1986,AM,40,2018-02-21 09:00:00
15193,F,VNM,1987,AM,40,2018-02-21 09:00:00
15194,F,VNM,1989,AM,40,2018-02-21 09:00:00
15195,F,VNM,1990,AM,40,2018-02-21 09:00:00
15196,F,VNM,1995,AM,40,2018-02-21 09:00:00
15197,M,AUS,1956,AM,40,2018-02-21 09:00:00
15198,M,AUS,1965,AM,40,2018-02-21 09:00:00
15199,M,AUS,1968,AM,40,2018-02-21 09:00:00
15200,M,AUS,1971,AM,40,2018-02-21 09:00:00
15201,M,AUS,1972,AM,40,2018-02-21 09:00:00
15202,M,AUS,1973,AM,40,2018-02-21 09:00:00
15203,M,AUS,1976,AM,40,2018-02-21 09:00:00
15204,M,AUS,1977,AM,40,2018-02-21 09:00:00
15205,M,AUS,1980,AM,40,2018-02-21 09:00:00
15206,M,AUS,1981,AM,40,2018-02-21 09:00:00
15207,M,AUS,1982,AM,40,2018-02-21 09:00:00
15208,M,AUS,1985,AM,40,2018-02-21 09:00:00
15209,M,AUS,1988,AM,40,2018-02-21 09:00:00
15210,M,BGD,1973,AM,40,2018-02-21 09:00:00
15211,M,BGD,1978,AM,40,2018-02-21 09:00:00
15212,M,BGD,1985,AM,40,2018-02-21 09:00:00
15213,M,BGD,1989,AM,40,2018-02-21 09:00:00
15214,M,BRN,1994,AM,40,2018-02-21 09:00:00
15215,M,CAN,1967,AM,40,2018-02-21 09:00:00
15216,M,CAN,1976,AM,40,2018-02-21 09:00:00
15217,M,CAN,1978,AM,40,2018-02-21 09:00:00
15218,M,CAN,1981,AM,40,2018-02-21 09:00:00
15219,M,CAN,1987,AM,40,2018-02-21 09:00:00
15220,M,CAN,1988,AM,40,2018-02-21 09:00:00
15221,M,CHN,1932,AM,40,2018-02-21 09:00:00
15222,M,CHN,1945,AM,40,2018-02-21 09:00:00
15223,M,CHN,1953,AM,40,2018-02-21 09:00:00
15224,M,CHN,1956,AM,40,2018-02-21 09:00:00
15225,M,CHN,1957,AM,40,2018-02-21 09:00:00
15226,M,CHN,1958,AM,40,2018-02-21 09:00:00
15227,M,CHN,1959,AM,40,2018-02-21 09:00:00
15228,M,CHN,1960,AM,40,2018-02-21 09:00:00
15229,M,CHN,1961,AM,40,2018-02-21 09:00:00
15230,M,CHN,1963,AM,40,2018-02-21 09:00:00
15231,M,CHN,1964,AM,40,2018-02-21 09:00:00
15232,M,CHN,1965,AM,40,2018-02-21 09:00:00
15233,M,CHN,1966,AM,40,2018-02-21 09:00:00
15234,M,CHN,1967,AM,40,2018-02-21 09:00:00
15235,M,CHN,1968,AM,40,2018-02-21 09:00:00
15236,M,CHN,1969,AM,40,2018-02-21 09:00:00
15237,M,CHN,1970,AM,40,2018-02-21 09:00:00
15238,M,CHN,1971,AM,40,2018-02-21 09:00:00
15239,M,CHN,1972,AM,40,2018-02-21 09:00:00
15240,M,CHN,1973,AM,40,2018-02-21 09:00:00
15241,M,CHN,1974,AM,40,2018-02-21 09:00:00
15242,M,CHN,1975,AM,40,2018-02-21 09:00:00
15243,M,CHN,1976,AM,40,2018-02-21 09:00:00
15244,M,CHN,1977,AM,40,2018-02-21 09:00:00
15245,M,CHN,1978,AM,40,2018-02-21 09:00:00
15246,M,CHN,1979,AM,40,2018-02-21 09:00:00
15247,M,CHN,1980,AM,40,2018-02-21 09:00:00
15248,M,CHN,1981,AM,40,2018-02-21 09:00:00
15249,M,CHN,1982,AM,40,2018-02-21 09:00:00
15250,M,CHN,1983,AM,40,2018-02-21 09:00:00
15251,M,CHN,1984,AM,40,2018-02-21 09:00:00
15252,M,CHN,1985,AM,40,2018-02-21 09:00:00
15253,M,CHN,1986,AM,40,2018-02-21 09:00:00
15254,M,CHN,1987,AM,40,2018-02-21 09:00:00
15255,M,CHN,1988,AM,40,2018-02-21 09:00:00
15256,M,CHN,1989,AM,40,2018-02-21 09:00:00
15257,M,CHN,1990,AM,40,2018-02-21 09:00:00
15258,M,CHN,1991,AM,40,2018-02-21 09:00:00
15259,M,CHN,1992,AM,40,2018-02-21 09:00:00
15260,M,CHN,1993,AM,40,2018-02-21 09:00:00
15261,M,CHN,1994,AM,40,2018-02-21 09:00:00
15262,M,CHN,1995,AM,40,2018-02-21 09:00:00
15263,M,CHN,1996,AM,40,2018-02-21 09:00:00
15264,M,CHN,1997,AM,40,2018-02-21 09:00:00
15265,M,CHN,1998,AM,40,2018-02-21 09:00:00
15266,M,CHN,1999,AM,40,2018-02-21 09:00:00
15267,M,CHN,2000,AM,40,2018-02-21 09:00:00
15268,M,CHN,2001,AM,40,2018-02-21 09:00:00
15269,M,CHN,2002,AM,40,2018-02-21 09:00:00
15270,M,CHN,2003,AM,40,2018-02-21 09:00:00
15271,M,CHN,2004,AM,40,2018-02-21 09:00:00
15272,M,FRA,1956,AM,40,2018-02-21 09:00:00
15273,M,FRA,1963,AM,40,2018-02-21 09:00:00
15274,M,FRA,1964,AM,40,2018-02-21 09:00:00
15275,M,FRA,1966,AM,40,2018-02-21 09:00:00
